id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
590031,Landing Page Submission,Direct Traffic,No,No,0,2.0,20,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
584463,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
614458,Landing Page Submission,Organic Search,No,No,1,7.0,845,7.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
585357,Landing Page Submission,Direct Traffic,No,No,0,5.0,392,5.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
607310,Landing Page Submission,Direct Traffic,No,No,0,9.0,1637,9.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
606574,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
622172,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
584802,Landing Page Submission,Direct Traffic,No,No,0,3.0,509,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
653715,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
640969,Landing Page Submission,Google,No,No,1,4.0,1696,4.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
658281,Landing Page Submission,Direct Traffic,No,No,0,3.0,481,3.0,Email Link Clicked,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,16.0,Yes
602920,Landing Page Submission,Direct Traffic,No,No,0,3.0,33,1.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
614498,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
633132,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
637220,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
581490,Landing Page Submission,Direct Traffic,No,No,0,2.0,96,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,13.0,Yes
642169,API,Google,No,No,1,3.0,1021,3.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,13.0,15.0,No
614441,Landing Page Submission,Direct Traffic,No,No,1,2.0,267,2.0,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,,,Yes
609761,Landing Page Submission,Direct Traffic,No,No,1,5.0,1098,5.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
619314,Landing Page Submission,Direct Traffic,No,No,1,4.0,52,4.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
655658,API,Google,No,No,0,6.0,424,3.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
632831,API,Google,No,No,0,2.0,122,1.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
608181,Landing Page Submission,Direct Traffic,No,No,0,8.0,84,8.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
657174,API,Google,Yes,No,1,7.0,1281,1.75,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
621219,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
619064,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
659704,API,Chat,No,No,1,0.0,0,0.0,Email Link Clicked,Operations Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
583015,Landing Page Submission,Organic Search,No,No,0,2.0,330,2.0,Converted to Lead,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
589077,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,85,2.0,Email Bounced,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,18.0,No
631919,API,Google,No,No,1,4.0,1811,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
626816,Landing Page Submission,Google,Yes,No,0,3.0,337,3.0,Email Bounced,Retail Management,Unemployed,No,No,No,No,No,No,,,No
605266,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
654572,API,Google,No,No,0,1.0,41,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
615769,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
616732,Landing Page Submission,Google,No,No,1,2.0,1004,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
647127,Landing Page Submission,Direct Traffic,No,No,0,17.0,682,5.67,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,16.0,No
589943,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
608941,Landing Page Submission,Direct Traffic,No,No,0,7.0,705,7.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
649355,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,190,2.0,Email Bounced,,Working Professional,No,No,No,No,No,No,13.0,18.0,No
590341,Landing Page Submission,Google,No,No,0,4.0,1455,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
602566,Lead Add Form,Reference,No,No,1,,1193,,Approached upfront,Select,Unemployed,No,No,No,No,No,No,,,No
600252,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
605606,Landing Page Submission,Direct Traffic,No,No,1,4.0,1933,4.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,Yes
632428,Landing Page Submission,Google,No,No,0,4.0,182,4.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,,,No
610300,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
604730,Landing Page Submission,Organic Search,No,No,1,9.0,995,4.5,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
641492,API,Direct Traffic,No,No,0,2.0,303,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
617738,Landing Page Submission,Google,No,No,0,6.0,529,6.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,No
591029,Landing Page Submission,Organic Search,No,No,1,4.0,5,4.0,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,15.0,15.0,Yes
657510,API,Google,No,No,0,3.0,331,3.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
658063,API,Organic Search,No,No,0,13.0,54,6.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
639017,API,Google,No,No,0,2.0,1161,2.0,Page Visited on Website,,,No,No,No,No,No,No,13.0,15.0,No
622838,Landing Page Submission,Direct Traffic,No,No,0,2.0,387,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
609808,Landing Page Submission,Direct Traffic,No,No,1,3.0,574,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
586293,Landing Page Submission,Google,No,No,1,4.0,981,2.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,18.0,No
652986,Landing Page Submission,Organic Search,No,No,1,3.0,1746,3.0,Page Visited on Website,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,16.0,13.0,Yes
626274,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
655405,API,Google,No,No,0,2.0,175,2.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,15.0,No
611498,Landing Page Submission,Google,No,No,1,4.0,384,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
620588,Landing Page Submission,Google,No,No,0,2.0,461,2.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
607148,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
581529,Landing Page Submission,Google,No,No,0,5.0,266,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,13.0,19.0,No
609268,Landing Page Submission,Direct Traffic,No,No,0,2.0,1213,2.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
656072,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,402,2.0,Unsubscribed,Media and Advertising,Unemployed,No,No,No,No,No,No,12.0,15.0,No
611746,API,Chat,No,No,0,1.0,119,1.0,Chat Conversation,,,No,No,No,No,No,No,,,No
648434,Landing Page Submission,Organic Search,No,No,0,3.0,866,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,11.0,17.0,Yes
590176,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,14.0,No
611355,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
596233,Landing Page Submission,Direct Traffic,No,No,0,4.0,752,1.33,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
583069,Landing Page Submission,Google,No,No,1,2.0,1041,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
651298,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
630840,Landing Page Submission,Direct Traffic,No,No,1,9.0,62,2.25,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
595769,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
607568,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
631627,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
654469,API,Referral Sites,No,No,0,3.0,1641,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
656126,API,Organic Search,No,No,1,4.0,1341,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
613042,Lead Add Form,Reference,No,No,1,3.0,1076,1.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
629916,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
623647,Landing Page Submission,Google,No,No,1,3.0,262,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
581908,Landing Page Submission,Direct Traffic,No,No,0,6.0,44,3.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,19.0,No
629940,API,Google,No,No,1,2.0,997,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
615948,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
583663,Landing Page Submission,Direct Traffic,No,No,0,4.0,301,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,11.0,18.0,Yes
599922,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,69,1.0,Email Bounced,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
584027,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,16.0,No
645372,Landing Page Submission,Google,No,No,0,2.0,14,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
598355,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,218,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,Yes
584840,Landing Page Submission,Direct Traffic,No,No,0,2.0,210,2.0,Email Opened,"Banking, Investment And Insurance",Student,No,No,No,No,No,No,10.0,17.0,Yes
653586,Landing Page Submission,Direct Traffic,No,No,0,4.0,18,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,17.0,Yes
636435,Landing Page Submission,Google,No,No,0,6.0,63,6.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
655694,API,Organic Search,No,No,0,3.0,623,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
648419,Landing Page Submission,Direct Traffic,No,No,0,4.0,1371,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
610383,Landing Page Submission,Direct Traffic,No,No,0,3.0,952,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
586638,Landing Page Submission,Google,No,No,1,9.0,1316,4.5,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
579767,Landing Page Submission,Google,No,No,0,4.0,1347,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
601564,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
605074,Landing Page Submission,Direct Traffic,No,No,0,2.0,334,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
644512,Landing Page Submission,Direct Traffic,No,No,0,2.0,883,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
616944,Landing Page Submission,Direct Traffic,No,No,1,2.0,1575,2.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,Yes
640177,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
652345,Landing Page Submission,Google,No,No,0,6.0,14,3.0,Email Link Clicked,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
619901,Landing Page Submission,Direct Traffic,No,No,0,3.0,34,1.5,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
589457,Landing Page Submission,Direct Traffic,No,No,0,3.0,26,3.0,Email Opened,"Banking, Investment And Insurance",Student,No,No,No,No,No,No,16.0,18.0,Yes
594218,Landing Page Submission,Direct Traffic,No,No,1,3.0,1348,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
642855,Landing Page Submission,Google,No,No,0,6.0,361,6.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
601969,Landing Page Submission,Direct Traffic,No,No,0,3.0,519,3.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
659036,Landing Page Submission,Direct Traffic,No,No,1,1.0,1808,1.0,Converted to Lead,IT Projects Management,,No,No,No,No,No,No,14.0,14.0,Yes
624582,Landing Page Submission,Direct Traffic,No,No,0,2.0,1201,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
592991,Landing Page Submission,Google,No,No,0,4.0,370,4.0,Converted to Lead,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,15.0,No
588255,API,Direct Traffic,No,No,1,9.0,1448,1.8,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
641566,Landing Page Submission,Google,No,No,0,7.0,338,2.33,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,17.0,No
621360,Landing Page Submission,Direct Traffic,No,No,1,3.0,1562,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
614570,Landing Page Submission,Direct Traffic,No,No,0,4.0,154,4.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
594464,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
592345,Landing Page Submission,Direct Traffic,No,No,0,5.0,1224,5.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,No
583002,Landing Page Submission,Direct Traffic,No,No,1,5.0,439,1.67,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,15.0,17.0,No
618253,Landing Page Submission,Direct Traffic,No,No,1,20.0,155,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
618977,Landing Page Submission,Google,No,No,0,2.0,106,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
582751,Landing Page Submission,Google,No,No,0,7.0,130,1.4,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
619260,API,Google,No,No,0,2.0,66,2.0,Email Opened,,,No,No,No,No,No,No,,,No
592566,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
622631,Landing Page Submission,Google,No,No,1,5.0,1761,5.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,No
595176,Landing Page Submission,Google,No,No,0,3.0,135,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
585703,API,Google,No,No,1,2.0,1157,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
640373,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
604843,API,Google,No,No,0,2.0,89,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
620185,API,Google,No,No,1,9.0,351,4.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
595003,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
591978,Landing Page Submission,Direct Traffic,No,No,0,2.0,377,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
646398,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
603461,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
610920,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
641955,Lead Add Form,Reference,No,No,1,2.0,1349,1.0,Chat Conversation,Operations Management,Unemployed,No,No,No,No,No,No,16.0,19.0,Yes
622413,Landing Page Submission,Direct Traffic,No,No,1,2.0,1520,2.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
606054,Landing Page Submission,Direct Traffic,No,No,1,4.0,1559,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
613102,API,Chat,Yes,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
610866,Landing Page Submission,Direct Traffic,No,No,0,3.0,446,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
625984,API,Google,No,No,1,6.0,1292,6.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
580373,Landing Page Submission,Google,No,No,1,14.0,376,2.8,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
640238,Landing Page Submission,Organic Search,No,No,0,14.0,255,7.0,Chat Conversation,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
595701,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Marketing Management,Working Professional,No,No,No,No,No,No,12.0,15.0,No
591756,Landing Page Submission,Google,No,No,0,2.0,599,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,No
602662,Landing Page Submission,Direct Traffic,No,No,0,2.0,400,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
610453,Landing Page Submission,Direct Traffic,No,No,0,4.0,15,4.0,Email Opened,Business Administration,,No,No,No,No,No,No,,,Yes
622227,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
653691,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
626291,Landing Page Submission,Direct Traffic,No,No,0,8.0,61,8.0,Page Visited on Website,Human Resource Management,Student,No,No,No,No,No,No,15.0,20.0,Yes
624727,Landing Page Submission,Direct Traffic,No,No,1,2.0,284,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
637927,API,Organic Search,No,No,1,1.0,1196,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
622701,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
631642,Lead Add Form,Reference,No,No,1,,1182,,,Select,Unemployed,No,No,No,No,No,No,,,No
650274,API,Google,No,No,0,3.0,415,3.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,15.0,No
590222,Landing Page Submission,Google,No,No,1,5.0,252,5.0,Unreachable,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,18.0,No
647971,Landing Page Submission,Direct Traffic,No,No,1,3.0,1118,3.0,Email Opened,Travel and Tourism,,No,No,No,No,No,No,13.0,16.0,Yes
618650,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,No
617361,API,Google,No,No,0,2.0,367,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
618206,Landing Page Submission,Organic Search,No,No,1,5.0,1042,1.67,Email Opened,Media and Advertising,Working Professional,No,No,No,No,No,No,,,No
611079,Landing Page Submission,Direct Traffic,No,No,1,5.0,1557,5.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,,,Yes
618394,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
588662,Landing Page Submission,Google,No,No,1,3.0,105,3.0,Had a Phone Conversation,Business Administration,Unemployed,No,No,No,No,No,No,16.0,16.0,No
607320,API,Direct Traffic,No,No,0,1.0,389,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
625275,Landing Page Submission,Google,No,No,1,7.0,1274,2.33,Email Opened,Marketing Management,Other,No,No,No,No,No,No,,,No
627687,Landing Page Submission,Direct Traffic,No,No,0,3.0,23,3.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
617003,Landing Page Submission,Google,No,No,1,3.0,1019,3.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
593407,Landing Page Submission,Direct Traffic,No,No,0,7.0,423,7.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
584881,Landing Page Submission,Direct Traffic,No,No,1,3.0,676,3.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,17.0,Yes
626921,Landing Page Submission,Direct Traffic,No,No,0,4.0,300,2.0,Page Visited on Website,Media and Advertising,,No,No,No,No,No,No,,,No
656382,Landing Page Submission,Google,No,No,0,15.0,753,15.0,Unreachable,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
618915,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
651531,API,Google,No,No,0,12.0,68,3.0,Chat Conversation,IT Projects Management,,No,No,No,No,No,No,15.0,13.0,Yes
639881,Landing Page Submission,Google,Yes,No,0,5.0,1287,2.5,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
